,Prefectures,Communes,Precincts,Ballots,Registered,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072
3558,FIER,FIER_FIER-SHEGAN,2910,372,380,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,76,1,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,15,0,0,0,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1
3559,FIER,FIER_FIER-SHEGAN,2911,415,416,0,1,66,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,28,0,0,145,0,0,0,0,0,0,0,0,1,0,0,0,0,1,107,12,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3560,FIER,FIER_FIER-SHEGAN,2912,325,534,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,102,2,0,0,0,0,2,0,0,0,0,0,0,0,0,116,8,0,0,0,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4
3561,FIER,FIER_FIER-SHEGAN,2913,302,532,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,6,0,0,0,0,8,7,0,0,0,6,0,0,0,0,0,0,0,0,0,2,4
3562,FIER,FIER_FIER-SHEGAN,2914,140,141,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,FIER,FIER_FIER-SHEGAN,2915,170,352,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,0,0,0,0,32,0,0,1,22,0,0,0,0,0,0,0,0,0,1,1,1
3564,FIER,FIER_FIER-SHEGAN,2917,387,607,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,130,2,0,0,0,0,0,0,0,0,0,0,0,0,1,127,33,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16
3565,FIER,FIER_FIER-SHEGAN,29171,307,525,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,129,1,0,0,0,0,0,0,0,0,4,0,0,0,1,98,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3566,FIER,FIER_FIER-SHEGAN,2918,348,682,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,0,0,0,0,40,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,3
3567,FIER,FIER_LUSHNJE,2856,375,736,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,1,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
3568,FIER,FIER_LUSHNJE,28561,359,730,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,166,0,0,0,0,0,6,0,0,0,0,0,0,0,0,109,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3569,FIER,FIER_LUSHNJE,28562,352,648,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,25,0,0,187,1,0,0,0,0,2,0,0,0,0,0,0,0,0,96,13,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3570,FIER,FIER_LUSHNJE,2857,390,704,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,11,0,0,0,7,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,6
3571,FIER,FIER_LUSHNJE,28571,378,631,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,166,0,0,0,0,0,2,0,0,0,0,0,0,0,0,126,5,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3572,FIER,FIER_LUSHNJE,2858,292,529,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,13,0,0,144,0,0,0,0,0,1,0,0,4,0,0,0,0,0,95,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3573,FIER,FIER_LUSHNJE,28581,254,492,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,31,0,0,125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,56,13,0,0,0,1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
3574,FIER,FIER_LUSHNJE,2859,387,812,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,31,0,3,176,0,0,0,0,2,1,0,0,1,0,1,0,0,2,103,9,0,0,0,15,9,3,0,1,4,2,0,0,0,0,0,0,0,0,0,1,4
3575,FIER,FIER_LUSHNJE,28591,332,338,0,0,0,0,0,1,2,0,12,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,30,0,2,164,0,0,0,2,0,2,0,0,0,1,0,0,0,0,68,5,0,0,0,12,10,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,5
3576,FIER,FIER_LUSHNJE,28592,417,778,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,6,0,0,0,6,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5
3577,FIER,FIER_LUSHNJE,2860,352,695,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,4,0,0,0,12,9,2,0,0,6,0,0,0,0,0,0,0,0,0,0,4,2
3578,FIER,FIER_LUSHNJE,28601,252,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0
3579,FIER,FIER_LUSHNJE,28602,295,601,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,160,0,0,0,0,0,2,0,0,0,0,0,0,0,0,73,10,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2
3580,FIER,FIER_LUSHNJE,2861,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,18,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3581,FIER,FIER_LUSHNJE,28611,347,674,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,160,0,0,0,0,0,5,0,0,0,0,0,0,0,0,70,13,0,0,0,11,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
3582,FIER,FIER_LUSHNJE,2862,350,721,0,0,3,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,11,0,0,0,4,7,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3
3583,FIER,FIER_LUSHNJE,28621,272,272,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,9,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3584,FIER,FIER_LUSHNJE,28622,317,631,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,2,0,0,0,5,4,3,0,0,6,4,0,0,0,0,0,0,0,0,0,2,11
3585,FIER,FIER_LUSHNJE,2863,370,688,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,222,0,0,0,0,0,6,0,0,0,0,0,0,0,1,68,8,0,0,0,2,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2
3586,FIER,FIER_LUSHNJE,28631,302,531,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,153,0,0,0,0,0,6,0,0,0,0,0,0,0,0,88,4,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3587,FIER,FIER_LUSHNJE,28632,344,618,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,160,0,0,0,0,0,5,0,0,0,0,0,0,0,0,99,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3588,FIER,FIER_LUSHNJE,2864,429,798,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,50,1,1,212,0,0,0,0,0,3,0,1,0,1,0,0,0,0,105,18,0,0,0,3,2,0,0,2,15,0,0,0,0,0,0,0,0,0,0,2,2
3589,FIER,FIER_LUSHNJE,28641,302,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,151,0,0,0,0,0,8,0,0,0,0,0,0,0,0,102,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3590,FIER,FIER_LUSHNJE,2865,445,897,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,8,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,FIER,FIER_LUSHNJE,2866,346,638,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,124,0,0,0,0,0,5,0,0,0,0,0,0,0,0,131,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3592,FIER,FIER_LUSHNJE,28661,326,592,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,38,0,2,147,0,0,0,0,0,2,0,0,0,0,0,0,0,1,80,8,0,0,0,1,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7
3593,FIER,FIER_LUSHNJE,2867,386,768,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,173,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123,2,0,0,0,5,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3594,FIER,FIER_LUSHNJE,28671,390,724,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,14,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
3595,FIER,FIER_LUSHNJE,2868,288,590,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,135,1,0,0,0,0,5,0,0,0,2,0,0,0,0,65,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3596,FIER,FIER_LUSHNJE,28681,290,525,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,1,1,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,5,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
3597,FIER,FIER_LUSHNJE,2869,372,749,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,169,0,0,0,0,0,3,0,0,0,0,0,0,0,0,87,12,0,0,0,6,27,6,1,0,4,0,0,0,0,0,1,0,3,0,0,0,8
3598,FIER,FIER_LUSHNJE,28691,354,734,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,190,0,0,0,0,0,5,0,0,0,0,0,0,0,0,110,4,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3599,FIER,FIER_LUSHNJE,2870,421,814,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17
3600,FIER,FIER_LUSHNJE,28701,364,792,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,173,0,0,0,0,0,0,0,0,2,0,0,0,0,0,122,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,9
3601,FIER,FIER_LUSHNJE,2871,325,805,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,189,0,0,0,0,0,11,0,0,0,0,0,0,0,0,64,7,0,0,0,9,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6
3602,FIER,FIER_LUSHNJE,2872,341,624,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,164,0,0,0,0,0,7,0,0,0,0,0,0,0,0,121,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3603,FIER,FIER_LUSHNJE,28721,317,635,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3604,FIER,FIER_LUSHNJE,2873,405,827,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,197,0,0,0,0,0,6,0,0,0,0,0,0,0,0,130,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3605,FIER,FIER_LUSHNJE,28731,391,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,206,0,0,0,0,0,9,0,0,0,0,0,0,0,0,117,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3606,FIER,FIER_LUSHNJE,2874,342,710,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0,139,0,0,0,0,0,7,0,0,0,0,0,0,0,0,118,9,0,0,0,3,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
3607,FIER,FIER_LUSHNJE,28741,298,667,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,144,0,0,0,0,0,5,0,0,0,0,0,0,0,0,99,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3608,FIER,FIER_LUSHNJE,2875,273,581,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,23,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3609,FIER,FIER_LUSHNJE,28751,254,551,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,133,0,0,0,0,0,4,0,0,0,0,0,0,0,0,88,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3610,FIER,FIER_LUSHNJE,2876,336,825,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,166,0,0,0,0,0,5,0,0,0,0,0,0,0,0,121,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3611,FIER,FIER_LUSHNJE,2877,413,814,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,3,166,0,0,0,0,0,4,0,0,0,0,0,0,0,0,142,6,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
3612,FIER,FIER_LUSHNJE,2878,301,581,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3613,FIER,FIER_LUSHNJE,28781,275,527,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,126,0,0,0,0,0,3,0,0,0,0,0,0,0,0,83,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3614,FIER,FIER_LUSHNJE,2879,391,664,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,1,188,1,0,0,0,0,4,0,0,0,0,0,0,1,0,109,12,0,0,0,11,9,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,4
3615,FIER,FIER_LUSHNJE,2880,405,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,170,0,0,0,0,0,2,0,0,0,0,0,0,0,0,159,9,0,0,0,0,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
3616,FIER,FIER_LUSHNJE,28801,283,562,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,119,0,0,0,0,0,2,0,0,0,0,0,0,0,0,120,6,0,0,0,1,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,3,2
3617,FIER,FIER_LUSHNJE,2881,319,566,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,178,0,0,0,0,0,7,0,0,0,0,0,0,0,0,78,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3618,FIER,FIER_LUSHNJE,28811,301,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3619,FIER,FIER_LUSHNJE,2883,490,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,6,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3620,FIER,FIER_LUSHNJE,2884,378,378,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,183,0,0,0,0,0,2,0,0,0,0,0,0,0,0,132,7,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,FIER,FIER_LUSHNJE,28841,351,734,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3622,FIER,FIER_LUSHNJE,2885,322,605,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3623,FIER,FIER_LUSHNJE,28851,278,531,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,1,1,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,7,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,6
3624,FIER,FIER_LUSHNJE,2886,358,616,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,147,0,0,0,1,0,9,0,0,0,4,0,0,0,0,82,2,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3625,FIER,FIER_LUSHNJE,28861,257,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,102,0,0,0,0,0,12,0,0,0,0,0,0,0,0,70,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
3626,FIER,FIER_LUSHNJE,2887,319,559,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,124,0,0,0,0,0,3,0,0,0,0,0,0,0,0,76,6,1,0,0,5,1,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0
3627,FIER,FIER_LUSHNJE,28871,281,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,131,0,0,0,0,0,6,0,0,0,0,0,0,0,0,84,4,0,0,0,9,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
3628,FIER,FIER_LUSHNJE,2888,350,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,144,0,0,0,0,0,7,0,0,0,0,0,0,0,0,106,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,FIER,FIER_LUSHNJE,28881,293,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,135,0,0,0,0,0,12,0,0,0,0,0,0,0,0,77,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,FIER,FIER_LUSHNJE,2889,365,777,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,1,124,0,0,0,0,0,5,1,0,0,0,0,0,0,0,74,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6
3631,FIER,FIER_LUSHNJE,28891,300,705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,89,0,0,136,1,0,0,0,0,3,2,0,0,0,0,0,0,0,54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
3632,FIER,FIER_TERBUF,2845,384,817,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,88,0,2,173,0,0,0,0,0,1,0,0,0,0,0,4,3,0,75,0,0,0,0,2,13,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,3
3633,FIER,FIER_TERBUF,28451,332,813,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,72,0,1,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
3634,FIER,FIER_TERBUF,2846,335,546,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,276,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,FIER,FIER_TERBUF,2847,448,1006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,125,2,4,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,1,0,1,0,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
3636,FIER,FIER_TERBUF,2848,503,1002,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,130,0,2,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,2,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0,17,3
3637,FIER,FIER_TERBUF,2849,276,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,130,0,0,0,0,0,1,0,0,0,1,0,0,0,3,42,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1
3638,FIER,FIER_TERBUF,28491,217,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,75,0,0,0,0,0,7,0,0,0,0,0,0,0,0,82,1,0,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
3639,FIER,FIER_TERBUF,2850,277,547,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,118,1,0,0,0,0,0,0,0,0,4,0,0,0,1,95,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
3640,FIER,FIER_TERBUF,28501,245,508,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,1,123,0,0,0,0,0,3,0,0,5,0,0,0,0,0,60,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,10
3641,SHKODER,SHKODER_SHKODER,2851,281,545,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,126,1,0,0,0,0,2,0,0,0,0,0,0,1,0,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3642,FIER,FIER_TERBUF,28511,238,464,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,15,0,0,116,0,0,0,0,0,2,0,0,0,0,0,0,0,1,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
3643,FIER,FIER_TERBUF,2852,449,853,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,0,0,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,20,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,3,6
3644,FIER,FIER_TERBUF,2853,376,750,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,60,1,0,174,0,0,0,0,0,0,0,0,0,0,2,0,0,1,106,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4
